ID,Type,URL,Status,Title,Section,Category.Price,Category.Brand,Category.Style,Category.Colour,Body,Teaser,Image,Product.SKU,Product.ListPrice,Product.SellPrice,Product.Saving,Product.Stock.Value,Product.Stock.Message
9989,Product,HIS-BRAND/MONKFISH/LOTA-9989,1,"MONKFISH LOTA GREY",HIS,"Less than £25",MONKFISH,CASUAL,GREY,"<p>Cool, comfy slip on shoe in soft jersey material or light canvas&nbsp;in a number of finishes. A great &#39;throw-on&#39; option while you&#39;re &nbsp;on holiday or when it&#39;s warm here. Available in black or &nbsp;two-tone canvas, grey jersey, or navy checks.&nbsp;</p>","<p>Cool, comfy slip on shoe in soft jersey material or light canvas&nbsp;in a number of finishes. A great &#39;throw-on&#39; option while you&#39;re &nbsp;on holiday or when it&#39;s warm here. Available in black or &nbsp;two-tone canvas, grey jersey, or  ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/MON Iota Grey.png&resizetoWidth=174",MON300172826,25.00,20.00,5.00,1,"In Stock"
9990,Product,HIS-BRAND/MONKFISH/LOTA-9990,1,"MONKFISH LOTA BLACK",HIS,"Less than £25",MONKFISH,CASUAL,BLACK,"<p>Cool, comfy slip on shoe in soft jersey material or light canvas&nbsp;in a number of finishes. A great &#39;throw-on&#39; option while you&#39;re &nbsp;on holiday or when it&#39;s warm here. Available in black or &nbsp;two-tone canvas, grey jersey, or navy checks.&nbsp;</p>","<p>Cool, comfy slip on shoe in soft jersey material or light canvas&nbsp;in a number of finishes. A great &#39;throw-on&#39; option while you&#39;re &nbsp;on holiday or when it&#39;s warm here. Available in black or &nbsp;two-tone canvas, grey jersey, or  ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/MON Iota GreyBlack.png&resizetoWidth=174",MON300174024,25.00,20.00,5.00,1,"In Stock"
9991,Product,HIS-BRAND/MONKFISH/LOTA-9991,1,"MONKFISH LOTA BLUE",HIS,"Less than £25",MONKFISH,CASUAL,BLUE,"<p>Cool, comfy slip on shoe in soft jersey material or light canvas&nbsp;in a number of finishes. A great &#39;throw-on&#39; option while you&#39;re &nbsp;on holiday or when it&#39;s warm here. Available in black or &nbsp;two-tone canvas, grey jersey, or navy checks.&nbsp;</p>","<p>Cool, comfy slip on shoe in soft jersey material or light canvas&nbsp;in a number of finishes. A great &#39;throw-on&#39; option while you&#39;re &nbsp;on holiday or when it&#39;s warm here. Available in black or &nbsp;two-tone canvas, grey jersey, or  ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/MON Iota Navy Check.png&resizetoWidth=174",MON300172776,25.00,20.00,5.00,1,"In Stock"
9992,Product,HIS-BRAND/MONKFISH/MIST,1,"MONKFISH MIST BROWN",HIS,"£25 to £50",MONKFISH,CASUAL,BROWN,"<p>Slim-line sneaker style with comfy rubber sole and lace up&nbsp;feature. Available in brown or black canvad as wll as navy check&nbsp;and white.&nbsp;</p>","<p>Slim-line sneaker style with comfy rubber sole and lace up&nbsp;feature. Available in brown or black canvad as wll as navy check&nbsp;and white.&nbsp;</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/MON Mist Bark.png&resizetoWidth=174",MON300211974,32.00,27.00,5.00,1,"In Stock"
9993,Product,HIS-BRAND/MONKFISH/MIST-9993,1,"MONKFISH MIST BLACK",HIS,"£25 to £50",MONKFISH,CASUAL,BLACK,"<p>Slim-line sneaker style with comfy rubber sole and lace up&nbsp;feature. Available in brown or black canvad as wll as navy check&nbsp;and white.&nbsp;</p>","<p>Slim-line sneaker style with comfy rubber sole and lace up&nbsp;feature. Available in brown or black canvad as wll as navy check&nbsp;and white.&nbsp;</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/MON Mist Black.png&resizetoWidth=174",MON300214884,32.00,27.00,5.00,1,"In Stock"
9994,Product,HIS-BRAND/MONKFISH/MIST-9994,1,"MONKFISH MIST BLACK",HIS,"£25 to £50",MONKFISH,CASUAL,BLACK,"<p>Slim-line sneaker style with comfy rubber sole and lace up&nbsp;feature. Available in brown or black canvad as wll as navy check&nbsp;and white.&nbsp;</p>","<p>Slim-line sneaker style with comfy rubber sole and lace up&nbsp;feature. Available in brown or black canvad as wll as navy check&nbsp;and white.&nbsp;</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/MON Mist Black Check.png&resizetoWidth=174",MON300213496,32.00,27.00,5.00,1,"In Stock"
9995,Product,HIS-BRAND/MONKFISH/MIST-9995,1,"MONKFISH MIST WHITE",HIS,"£25 to £50",MONKFISH,CASUAL,WHITE,"<p>Slim-line sneaker style with comfy rubber sole and lace up&nbsp;feature. Available in brown or black canvad as wll as navy check&nbsp;and white.&nbsp;</p>","<p>Slim-line sneaker style with comfy rubber sole and lace up&nbsp;feature. Available in brown or black canvad as wll as navy check&nbsp;and white.&nbsp;</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/MON Mist White.png&resizetoWidth=174",MON300210114,32.00,27.00,5.00,1,"In Stock"
9996,Product,HIS-BRAND/MONKFISH/SLY,1,"MONKFISH SLY BLUE",HIS,"£25 to £50",MONKFISH,CASUAL,BLUE,"<p>Slip-on Summer shoe with comfy elastic and mock lace eyelet&nbsp;feature. Available in a quirky navy and white stripe, perfect for&nbsp;the season&#39;s nautical trend.&nbsp;</p>","<p>Slip-on Summer shoe with comfy elastic and mock lace eyelet&nbsp;feature. Available in a quirky navy and white stripe, perfect for&nbsp;the season&#39;s nautical trend.&nbsp;</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/MON Sly Navy.png&resizetoWidth=174",MON300222426,40.00,35.00,5.00,1,"In Stock"
9997,Product,HIS-BRAND/MONKFISH/SWANK,1,"MONKFISH SWANK BROWN",HIS,"£25 to £50",MONKFISH,CASUAL,BROWN,"<p>Smart trainer style shoe with lace-up feature and slight pointed&nbsp;toe. Finished with neat borders around the trim of the boot.&nbsp;Available in brown or black canvas or navy twill.&nbsp;</p>","<p>Smart trainer style shoe with lace-up feature and slight pointed&nbsp;toe. Finished with neat borders around the trim of the boot.&nbsp;Available in brown or black canvas or navy twill.&nbsp;</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/MON Swank Bark.png&resizetoWidth=174",MON300230866,40.00,35.00,5.00,1,"In Stock"
9998,Product,HIS-BRAND/MONKFISH/SWANK-9998,1,"MONKFISH SWANK BLACK",HIS,"£25 to £50",MONKFISH,CASUAL,BLACK,"<p>Smart trainer style shoe with lace-up feature and slight pointed&nbsp;toe. Finished with neat borders around the trim of the boot.&nbsp;Available in brown or black canvas or navy twill.&nbsp;</p>","<p>Smart trainer style shoe with lace-up feature and slight pointed&nbsp;toe. Finished with neat borders around the trim of the boot.&nbsp;Available in brown or black canvas or navy twill.&nbsp;</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/MON Swank Black.png&resizetoWidth=174",MON300234884,40.00,35.00,5.00,1,"In Stock"
9999,Product,HIS-BRAND/MONKFISH/SWANK-9999,1,"MONKFISH SWANK BLUE",HIS,"£25 to £50",MONKFISH,CASUAL,BLUE,"<p>Smart trainer style shoe with lace-up feature and slight pointed&nbsp;toe. Finished with neat borders around the trim of the boot.&nbsp;Available in brown or black canvas or navy twill.&nbsp;</p>","<p>Smart trainer style shoe with lace-up feature and slight pointed&nbsp;toe. Finished with neat borders around the trim of the boot.&nbsp;Available in brown or black canvas or navy twill.&nbsp;</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/MON Swank Navy.png&resizetoWidth=174",MON300232296,40.00,35.00,5.00,1,"In Stock"
10000,Product,HER-BRAND/FEUD/WISH,1,"FEUD WISH BLACK",HER,£100+,FEUD,HEELS,BLACK,"<p>A classic court shoe with a twist, this showstopper&nbsp;features a thick heel with curved feature which adds&nbsp;character to the simple silhouette. Available in soft black suede or quirky red and grey swirl.&nbsp;</p>","<p>A classic court shoe with a twist, this showstopper&nbsp;features a thick heel with curved feature which adds&nbsp;character to the simple silhouette. Available in soft black suede or quirky red and grey swirl.&nbsp;</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/FEU Wish Black Drill copy.png&resizetoWidth=174",FEU202346016,0.00,100.00,-100.00,1,"In Stock"
10001,Product,HER-BRAND/FEUD/WISH-10001,1,"FEUD WISH BLACK",HER,£100+,FEUD,HEELS,BLACK,"<p>A classic court shoe with a twist, this showstopper&nbsp;features a thick heel with curved feature which adds&nbsp;character to the simple silhouette. Available in soft&nbsp;black suede or quirky red and grey swirl.&nbsp;</p>","<p>A classic court shoe with a twist, this showstopper&nbsp;features a thick heel with curved feature which adds&nbsp;character to the simple silhouette. Available in soft&nbsp;black suede or quirky red and grey swirl.&nbsp;</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/FEU Wish Red Swirl copy.png&resizetoWidth=174",FEU202346026,0.00,100.00,-100.00,1,"In Stock"
10002,Product,HER-BRAND/FEUD/WASP,1,"FEUD WASP BLACK",HER,"£75 to £100",FEUD,HEELS,BLACK,"<p>Fabulous chunky sandal with thick curved heel and&nbsp;tons of oversized staps and buckles. The perfect glam&nbsp;Summer footwear option. Available in vibrant orange or classic black suede.&nbsp;</p>","<p>Fabulous chunky sandal with thick curved heel and&nbsp;tons of oversized staps and buckles. The perfect glam&nbsp;Summer footwear option. Available in vibrant orange or classic black suede.&nbsp;</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/FEU Wasp Black Drill copy.png&resizetoWidth=174",FEU202456016,0.00,95.00,-95.00,1,"In Stock"
10003,Product,HER-BRAND/FEUD/WASP-10003,1,"FEUD WASP ORANGE",HER,"£75 to £100",FEUD,HEELS,ORANGE,"<p>Fabulous chunky sandal with thick curved heel and&nbsp;tons of oversized staps and buckles. The perfect glam&nbsp;Summer footwear option. Available in vibrant orange or&nbsp;classic black suede.&nbsp;</p>","<p>Fabulous chunky sandal with thick curved heel and&nbsp;tons of oversized staps and buckles. The perfect glam&nbsp;Summer footwear option. Available in vibrant orange or&nbsp;classic black suede.&nbsp;</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/FEU Wasp Orange Vintage copy.png&resizetoWidth=174",FEU202456046,0.00,95.00,-95.00,1,"In Stock"
10004,Product,HER-BRAND/FEUD/WHIP,1,"FEUD WHIP BLACK",HER,"£75 to £100",FEUD,SANDALS,BLACK,"<p>Quirky Summer shoe boot with cut out sides and seasonal&nbsp;peep toe. The thick curved heel teamed with the lace-up&nbsp;feature and strong raffia upper make this a real stand out&nbsp;style. Available in black, natural or a cool multi-coloured&nbsp;tribal effect.&nbsp;</p>","<p>Quirky Summer shoe boot with cut out sides and seasonal&nbsp;peep toe. The thick curved heel teamed with the lace-up&nbsp;feature and strong raffia upper make this a real stand out&nbsp;style. Available in black, natural or a cool multi-coloured&nbsp;t ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/FEU Whip Black Raffia copy.png&resizetoWidth=174",FEU202566066,0.00,90.00,-90.00,1,"In Stock"
10005,Product,HER-BRAND/FEUD/WHIP-10005,1,"FEUD WHIP CREAM",HER,"£75 to £100",FEUD,SANDALS,CREAM,"<p>Quirky Summer shoe boot with cut out sides and seasonal&nbsp;peep toe. The thick curved heel teamed with the lace-up&nbsp;feature and strong raffia upper make this a real stand out&nbsp;style. Available in black, natural or a cool multi-coloured&nbsp;tribal effect.&nbsp;</p>","<p>Quirky Summer shoe boot with cut out sides and seasonal&nbsp;peep toe. The thick curved heel teamed with the lace-up&nbsp;feature and strong raffia upper make this a real stand out&nbsp;style. Available in black, natural or a cool multi-coloured&nbsp;t ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/FEU Whip Natural Raffia copy.png&resizetoWidth=174",FEU202566076,0.00,90.00,-90.00,1,"In Stock"
10006,Product,HER-BRAND/FEUD/WHIP-10006,1,"FEUD WHIP BROWN",HER,"£75 to £100",FEUD,SANDALS,BROWN,"<p>Quirky Summer shoe boot with cut out sides and seasonal&nbsp;peep toe. The thick curved heel teamed with the lace-up&nbsp;feature and strong raffia upper make this a real stand out&nbsp;style. Available in black, natural or a cool multi-coloured&nbsp;tribal effect.&nbsp;</p>","<p>Quirky Summer shoe boot with cut out sides and seasonal&nbsp;peep toe. The thick curved heel teamed with the lace-up&nbsp;feature and strong raffia upper make this a real stand out&nbsp;style. Available in black, natural or a cool multi-coloured&nbsp;t ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/FEU Whip Multi Stripe Raffia_2.png&resizetoWidth=174",FEU202566086,0.00,90.00,-90.00,1,"In Stock"
10007,Product,HER-BRAND/FEUD/VALERIE,1,"FEUD VALERIE BLACK",HER,£100+,FEUD,HEELS,BLACK,"<p>Feminine, strappy sandals with delicate heel and slight&nbsp;platform. Made from soft leather and finished with a small&nbsp;buckle feature. Available in buttercup yellow, soft grey or&nbsp;classic black.&nbsp;</p>","<p>Feminine, strappy sandals with delicate heel and slight&nbsp;platform. Made from soft leather and finished with a small&nbsp;buckle feature. Available in buttercup yellow, soft grey or&nbsp;classic black.&nbsp;</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/FEU Valerie Black Washed copy.png&resizetoWidth=174",FEU202616111,0.00,100.00,-100.00,1,"In Stock"
10008,Product,HER-BRAND/FEUD/VALERIE-10008,1,"FEUD VALERIE YELLOW",HER,£100+,FEUD,HEELS,YELLOW,"<p>Feminine, strappy sandals with delicate heel and slight&nbsp;platform. Made from soft leather and finished with a small&nbsp;buckle feature. Available in buttercup yellow, soft grey or&nbsp;classic black.&nbsp;</p>","<p>Feminine, strappy sandals with delicate heel and slight&nbsp;platform. Made from soft leather and finished with a small&nbsp;buckle feature. Available in buttercup yellow, soft grey or&nbsp;classic black.&nbsp;</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/FEU Valerie Yellow Washed copy.png&resizetoWidth=174",FEU202616131,0.00,100.00,-100.00,1,"In Stock"
10009,Product,HER-BRAND/FEUD/VALERIE-10009,1,"FEUD VALERIE GREY",HER,£100+,FEUD,HEELS,GREY,"<p>Feminine, strappy sandals with delicate heel and slight&nbsp;platform. Made from soft leather and finished with a small&nbsp;buckle feature. Available in buttercup yellow, soft grey or&nbsp;classic black.&nbsp;</p>","<p>Feminine, strappy sandals with delicate heel and slight&nbsp;platform. Made from soft leather and finished with a small&nbsp;buckle feature. Available in buttercup yellow, soft grey or&nbsp;classic black.&nbsp;</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/FEU Valerie Grey Bubble copy.png&resizetoWidth=174",FEU202616141,0.00,100.00,-100.00,1,"In Stock"
10010,Product,HER-BRAND/FEUD/CHRISSIE,1,"FEUD CHRISSIE BLACK",HER,"£75 to £100",FEUD,HEELS,BLACK,"<p>Cool, chunky cork heels with thick &nbsp;fabric platform and&nbsp;lovely soft suede upper. The quirky, oversized tie-up feature&nbsp;to the front of the ankle creates a fabulous finish. Available in&nbsp;a tangerine orange or classic black suede.&nbsp;</p>","<p>Cool, chunky cork heels with thick &nbsp;fabric platform and&nbsp;lovely soft suede upper. The quirky, oversized tie-up feature&nbsp;to the front of the ankle creates a fabulous finish. Available in&nbsp;a tangerine orange or classic black suede.&nbsp; ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/FEU Chrissie Black Vintage_2.png&resizetoWidth=174",FEU202936056,0.00,80.00,-80.00,1,"In Stock"
10011,Product,HER-BRAND/FEUD/CHRISSIE-10011,1,"FEUD CHRISSIE ORANGE",HER,"£75 to £100",FEUD,HEELS,ORANGE,"<p>Cool, chunky cork &nbsp;heels with thick &nbsp;fabric platform and&nbsp;lovely soft suede upper. The quirky, oversized tie-up feature&nbsp;to the front of the ankle creates a fabulous finish. Available in&nbsp;a tangerine orange or classic black suede.&nbsp;</p>","<p>Cool, chunky cork &nbsp;heels with thick &nbsp;fabric platform and&nbsp;lovely soft suede upper. The quirky, oversized tie-up feature&nbsp;to the front of the ankle creates a fabulous finish. Available in&nbsp;a tangerine orange or classic black suede. ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/FEU Chrissie Orange Vintage_2.png&resizetoWidth=174",FEU202936046,0.00,80.00,-80.00,1,"In Stock"
10012,Product,HER-BRAND/FEUD/CAMBRIDGE,1,"FEUD CAMBRIDGE CREAM",HER,"£75 to £100",FEUD,HEELS,CREAM,"<p>Cool, chunky cork heels with thick &nbsp;fabric platform and&nbsp;lovely soft suede upper. The classic court shape to the front&nbsp;is mixed up with a delicate buckle slingback, for a touch of&nbsp;character and individuality. Available in a vibrant orange or&nbsp;soft grey suede.&nbsp;</p>","<p>Cool, chunky cork heels with thick &nbsp;fabric platform and&nbsp;lovely soft suede upper. The classic court shape to the front&nbsp;is mixed up with a delicate buckle slingback, for a touch of&nbsp;character and individuality. Available in a vibrant o ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/FEU Cambridge Orange Vintage_2.png&resizetoWidth=174",FEU202946046,0.00,80.00,-80.00,1,"In Stock"
10013,Product,HER-BRAND/FEUD/CAMBRIDGE-10013,1,"FEUD CAMBRIDGE CREAM",HER,"£75 to £100",FEUD,HEELS,CREAM,"<p>Cool, chunky cork heels with thick &nbsp;fabric platform and&nbsp;lovely soft suede upper. The classic court shape to the front&nbsp;is mixed up with a delicate buckle slingback, for a touch of&nbsp;character and individuality. Available in a vibrant orange or&nbsp;soft grey suede.&nbsp;</p>","<p>Cool, chunky cork heels with thick &nbsp;fabric platform and&nbsp;lovely soft suede upper. The classic court shape to the front&nbsp;is mixed up with a delicate buckle slingback, for a touch of&nbsp;character and individuality. Available in a vibrant o ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/FEU Cambridge Grey Bubble copy.png&resizetoWidth=174",FEU202946146,0.00,80.00,-80.00,1,"In Stock"
